date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:35:37	86348/86348	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/shared-api/process-status.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/shared-api/process-status.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:37	91288/91288	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/migrationguide.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/migrationguide.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:38	82098/82098	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/ad-groups.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/ad-groups.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:38	82085/82085	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/assortments.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/assortments.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:38	82079/82079	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/campaigns.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/campaigns.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:38	82089/82089	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/keywords.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/keywords.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:38	82107/82107	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/negative-keywords.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/negative-keywords.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:39	83703/83703	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/reporting.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/reporting.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:39	82105/82105	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/target-products.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/target-products.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:39	82092/82092	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/commissions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/commissions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:39	82527/82527	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/insights.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/insights.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:40	82070/82070	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/inventory.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/inventory.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:40	83556/83556	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/invoices.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/invoices.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:40	82054/82054	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/offers.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/offers.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:40	82066/82066	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/orders.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/orders.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:40	82100/82100	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/process-status.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/process-status.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:41	82106/82106	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/product-content.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/product-content.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:41	84112/84112	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/products.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/products.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:41	82086/82086	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/promotions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/promotions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:41	82096/82096	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/replenishments.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/replenishments.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:41	82896/82896	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/retailers.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/retailers.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:42	82066/82066	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/returns.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/returns.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:42	82081/82081	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/shipments.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/shipments.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:42	82105/82105	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/shippinglabels.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/shippinglabels.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:42	82103/82103	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/subscriptions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/subscriptions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:43	81992/81992	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/transports.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v9/migrationguide/v8-v9/transports.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:43	89196/89196	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/migrationguide.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/migrationguide.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:43	86094/86094	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/advertising.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/advertising.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:43	82336/82336	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/commissions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/commissions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:44	82326/82326	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/insights.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/insights.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:44	82322/82322	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/inventory.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/inventory.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:44	83092/83092	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/invoices.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/invoices.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:44	84302/84302	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/offers.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/offers.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:44	86589/86589	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/orders.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/orders.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:45	83968/83968	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/process-status.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/process-status.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:45	83549/83549	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/product-content.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/product-content.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:45	82352/82352	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/promotions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/promotions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:45	83520/83520	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/replenishments.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/replenishments.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:45	82328/82328	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/returns.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/returns.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:46	82333/82333	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/shipments.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/shipments.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:46	84109/84109	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/shippinglabels.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/shippinglabels.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:46	82355/82355	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/subscriptions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/subscriptions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:46	82244/82244	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/transports.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/migrationguide/v7-v8/transports.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:47	92944/92944	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/migrationguide.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/migrationguide.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:47	82834/82834	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/advertising.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/advertising.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:47	82396/82396	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/commissions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/commissions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:47	82386/82386	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/insights.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/insights.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:47	82382/82382	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/inventory.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/inventory.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:48	82376/82376	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/invoices.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/invoices.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:48	82366/82366	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/offers.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/offers.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:48	82378/82378	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/orders.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/orders.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:48	83604/83604	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/process-status.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/process-status.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:48	93944/93944	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/product-content.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/product-content.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:49	82873/82873	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/promotions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/promotions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:49	82404/82404	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/replenishments.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/replenishments.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:49	82388/82388	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/returns.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/returns.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:49	82393/82393	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/shipments.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/shipments.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:50	82411/82411	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/shippinglabels.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/shippinglabels.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:50	82954/82954	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/subscriptions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/subscriptions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:50	82304/82304	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/transports.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/migrationguide/v6-v7/transports.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:50	98187/98187	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/legal/definition-of-service-and-usage.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/legal/definition-of-service-and-usage.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
